Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),
2006,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,253.16,
2006,MWH,Grant County International,Moses Lake,WA,439.75,
2006,NYC,New York City Metropolitan Area,New York,NY,204.00,
2006,OBU,Kobuk Airport,Kobuk,AK,1566.00,
2006,OXR,Oxnard,Oxnard/Ventura,CA,474.46,
2006,PFN,Bay County,Panama City,FL,543.44,
2006,PLB,Clinton County,Plattsburgh,NY,514.40,
2006,PNC,Ponca City Regional,Ponca City,OK,700.75,
2006,ROP,Benjamin Taisacan Manglona International,Rota,TT,1710.42,
2006,SNP,St. Paul Island,St. Paul,AK,857.02,
2006,SOP,Moore County,Pinehurst/Southern Pines,NC,362.78,
2006,STG,St. George Island Airport,St. George Island,AK,849.00,
2006,SVC,Grant County,Silver City/Hurley,NM,462.00,
2006,UTM,Tunica Municipal,Tunica,MS,72.45,
2006,VGT,North Las Vegas,Las Vegas,NV,264.00,
2006,VIS,Visalia Municipal,Visalia,CA,525.33,
2006,WAS,Washington DC Metropolitan Area,Washington,DC,427.50,
2006,WDG,Enid Woodring Regional,Enid,OK,713.14,
2006,WRL,Worland Municipal,Worland,WY,539.22,
2006,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,146.84,
2005,LAX,Los Angeles International,Los Angeles,CA,339.33,
2005,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,313.59,
2005,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,312.56,
2005,DEN,Denver International,Denver,CO,340.28,
2005,EWR,Newark Liberty International,Newark,NJ,385.84,
2005,BOS,Logan International,Boston,MA,315.68,
2005,SEA,Seattle/Tacoma International,Seattle,WA,328.96,
2005,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,368.89,
2005,MCO,Orlando International,Orlando,FL,240.57,
2005,SFO,San Francisco International,San Francisco,CA,415.28,
2005,PHX,Phoenix Sky Harbor International,Phoenix,AZ,269.04,
2005,LGA,LaGuardia,New York-La Guardia,NY,294.87,
2005,JFK,John F. Kennedy International,New York-JFK,NY,291.51,
2005,LAS,Harry Reid International,Las Vegas,NV,233.68,
2005,MSP,Minneapolis-St Paul International,Minneapolis,MN,349.50,
2005,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,352.66,
2005,PHL,Philadelphia International,Philadelphia,PA,292.74,
2005,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,229.16,
2005,SAN,San Diego International,San Diego,CA,300.81,
2005,DTW,Detroit Metro Wayne County,Detroit,MI,316.27,
2005,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,311.10,
2005,TPA,Tampa International,Tampa,FL,249.93,
2005,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,255.98,
2005,AUS,Austin - Bergstrom International,Austin,TX,329.64,
2005,MIA,Miami International,Miami,FL,303.06,
2005,PDX,Portland International,Portland,OR,312.74,
2005,BNA,Nashville International,Nashville,TN,280.79,
2005,SLC,Salt Lake City International,Salt Lake City,UT,291.22,
2005,CLT,Charlotte Douglas International,Charlotte,NC,383.05,
2005,RDU,Raleigh-Durham International,Raleigh/Durham,NC,278.76,
2005,SMF,Sacramento International,Sacramento,CA,271.79,
2005,HNL,Daniel K Inouye International,Honolulu,HI,271.80,
2005,MDW,Chicago Midway International,Chicago-Midway,IL,214.06,
2005,STL,St Louis Lambert International,St. Louis,MO,310.21,
2005,SJC,Norman Y. Mineta San Jose International,San Jose,CA,263.16,
2005,IAD,Washington Dulles International,Washington-Dulles,DC,308.14,
2005,MCI,Kansas City International,Kansas City,MO,285.11,
2005,SNA,John Wayne Airport-Orange County,Santa Ana,CA,311.30,
2005,DAL,Dallas Love Field,Dallas-Love Field,TX,174.99,
2005,CLE,Cleveland-Hopkins International,Cleveland,OH,304.65,
2005,OAK,Metro Oakland International,Oakland,CA,244.21,
2005,IND,Indianapolis International,Indianapolis,IN,276.79,
2005,MSY,Louis Armstrong New Orleans International,New Orleans,LA,276.71,
2005,SAT,San Antonio International,San Antonio,TX,312.43,
2005,PIT,Pittsburgh International,Pittsburgh,PA,320.31,
2005,SJU,Luis Munoz Marin International,San Juan,PR,295.11,
2005,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,379.52,
2005,CMH,John Glenn Columbus International,Columbus,OH,301.43,
2005,HOU,William P Hobby,Houston-Hobby,TX,225.04,
2005,BDL,Bradley International,Hartford,CT,298.00,
2005,RSW,Southwest Florida International,Fort Myers,FL,253.47,
2005,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,247.42,
2005,JAX,Jacksonville International,Jacksonville,FL,280.78,
2005,ONT,Ontario International,Ontario,CA,263.41,
2005,MKE,General Mitchell International,Milwaukee,WI,311.86,
2005,BUR,Bob Hope,Burbank,CA,228.92,
2005,RIC,Richmond International,Richmond,VA,378.03,
2005,OMA,Eppley Airfield,Omaha,NE,301.19,
2005,CHS,Charleston AFB/International,Charleston,SC,373.21,
2005,BUF,Buffalo Niagara International,Buffalo,NY,251.97,
2005,MEM,Memphis International,Memphis,TN,381.23,
2005,BOI,Boise Air Terminal,Boise,ID,276.62,
2005,ORF,Norfolk International,Norfolk,VA,314.84,
2005,ABQ,Albuquerque International Sunport,Albuquerque,NM,290.92,
2005,SDF,Louisville Muhammad Ali International,Louisville,KY,289.80,
2005,OGG,Kahului Airport,Kahului,HI,204.11,
2005,ANC,Ted Stevens Anchorage International,Anchorage,AK,436.28,
2005,OKC,Will Rogers World,Oklahoma City,OK,314.22,
2005,GRR,Gerald R. Ford International,Grand Rapids,MI,372.19,
2005,ELP,El Paso International,El Paso,TX,273.98,
2005,GEG,Spokane International,Spokane,WA,275.61,
2005,PVD,Rhode Island Tf Green International,Providence,RI,265.06,
2005,RNO,Reno/Tahoe International,Reno,NV,244.17,
2005,TUS,Tucson International,Tucson,AZ,297.02,
2005,DSM,Des Moines International,Des Moines,IA,382.21,
2005,LGB,Long Beach Airport,Long Beach,CA,249.57,
2005,SYR,Syracuse Hancock International,Syracuse,NY,320.61,
2005,TUL,Tulsa International,Tulsa,OK,305.92,
2005,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,297.00,
2005,SAV,Savannah/Hilton Head International,Savannah,GA,319.36,
2005,ALB,Albany International,Albany,NY,304.74,
2005,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,281.79,
2005,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,308.45,
2005,HPN,Westchester County,White Plains,NY,384.49,
2005,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,204.65,
2005,TYS,McGhee Tyson,Knoxville,TN,373.04,
2005,GSP,Greenville-Spartanburg International,Greer,SC,379.73,
2005,PNS,Pensacola International,Pensacola,FL,344.47,
2005,MYR,Myrtle Beach International,Myrtle Beach,SC,290.32,
2005,LIH,Lihue Airport,Lihue,HI,170.09,
2005,FAT,Fresno Yosemite International,Fresno,CA,396.20,
2005,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,305.23,
2005,COS,City of Colorado Springs Municipal,Colorado Springs,CO,392.21,
2005,PWM,Portland International Jetport,Portland,ME,358.47,
2005,MSN,Dane County Regional-Truax Field,Madison,WI,380.01,
2005,AVL,Asheville Regional,Asheville,NC,405.87,
2005,BZN,Bozeman Yellowstone International,Bozeman,MT,434.13,
2005,XNA,Northwest Arkansas National,Fayetteville,AR,401.67,
2005,PSP,Palm Springs International,Palm Springs,CA,389.40,
2005,PIE,St Pete Clearwater International,St. Petersburg,FL,160.78,
2005,SFB,Orlando Sanford International,Sanford,FL,125.87,
2005,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,357.12,
2005,GSO,Piedmont Triad International,Greensboro/High Point,NC,340.04,
2005,EUG,Mahlon Sweet Field,Eugene,OR,406.01,
2005,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,391.28,
2005,MDT,Harrisburg International,Harrisburg,PA,418.83,
2005,HVN,Tweed New Haven,New Haven,CT,329.48,
2005,FSD,Joe Foss Field,Sioux Falls,SD,407.15,
2005,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,421.27,
2005,MHT,Manchester Boston Regional,Manchester,NH,268.77,
2005,ISP,Long Island MacArthur,Islip,NY,226.12,
2005,BTV,Burlington International,Burlington,VT,314.49,
2005,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,433.31,
2005,MAF,Midland International Air and Space Port,Midland/Odessa,TX,249.12,
2005,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,324.77,
2005,LEX,Blue Grass,Lexington,KY,383.05,
2005,ITO,Hilo International,Hilo,HI,150.11,
2005,SGF,Springfield-Branson National,Springfield,MO,401.57,
2005,ILM,Wilmington International,Wilmington,NC,368.68,
2005,MFE,McAllen International,Mission/McAllen/Edinburg,TX,367.27,
2005,DAY,James M Cox/Dayton International,Dayton,OH,305.36,
2005,SBA,Santa Barbara Municipal,Santa Barbara,CA,426.99,
2005,ATW,Appleton International,Appleton,WI,389.25,
2005,FAR,Hector International,Fargo,ND,459.11,
2005,CAE,Columbia Metropolitan,Columbia,SC,366.08,
2005,RDM,Roberts Field,Bend/Redmond,OR,397.39,
2005,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,416.13,
2005,LBB,Lubbock Preston Smith International,Lubbock,TX,253.30,
2005,FAI,Fairbanks International,Fairbanks,AK,450.04,
2005,CHA,Lovell Field,Chattanooga,TN,422.51,
2005,MFR,Rogue Valley International - Medford,Medford,OR,407.07,
2005,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,409.20,
2005,HRL,Valley International,Harlingen/San Benito,TX,231.11,
2005,SBN,South Bend International,South Bend,IN,379.73,
2005,BQN,Rafael Hernandez,Aguadilla,PR,205.57,
2005,ACY,Atlantic City International,Atlantic City,NJ,223.07,
2005,FWA,Fort Wayne International,Fort Wayne,IN,416.89,
2005,MSO,Missoula Montana,Missoula,MT,432.21,
2005,TTN,Trenton Mercer,Trenton,NJ,134.72,
2005,BIL,Billings Logan International,Billings,MT,387.72,
2005,CAK,Akron-Canton Regional,Akron,OH,264.56,
2005,STT,Cyril E King,Charlotte Amalie,VI,407.13,
2005,PIA,General Downing - Peoria International,Peoria,IL,351.30,
2005,TLH,Tallahassee International,Tallahassee,FL,370.35,
2005,FCA,Glacier Park International,Kalispell,MT,438.43,
2005,AMA,Rick Husband Amarillo International,Amarillo,TX,262.28,
2005,FNT,Bishop International,Flint,MI,288.66,
2005,BLI,Bellingham International,Bellingham,WA,328.63,
2005,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,390.28,
2005,GRB,Green Bay Austin Straubel International,Green Bay,WI,383.87,
2005,ROA,Roanoke Blacksburg Regional,Roanoke,VA,428.58,
2005,CRP,Corpus Christi International,Corpus Christi,TX,322.74,
2005,BGR,Bangor International,Bangor,ME,393.74,
2005,TVC,Cherry Capital,Traverse City,MI,412.82,
2005,CHO,Charlottesville Albemarle,Charlottesville,VA,442.58,
2005,SHV,Shreveport Regional,Shreveport,LA,421.95,
2005,JAC,Jackson Hole,Jackson,WY,490.04,
2005,AGS,Augusta Regional at Bush Field,Augusta,GA,472.85,
2005,SBP,San Luis County Regional,San Luis Obispo,CA,416.08,
2005,RAP,Rapid City Regional,Rapid City,SD,423.93,
2005,DAB,Daytona Beach International,Daytona Beach,FL,346.21,
2005,MLI,Quad Cities International,Moline,IL,323.99,
2005,BIS,Bismarck Municipal,Bismarck/Mandan,ND,417.08,
2005,IDA,Idaho Falls Regional,Idaho Falls,ID,442.16,
2005,GNV,Gainesville Regional,Gainesville,FL,405.57,
2005,EYW,Key West International,Key West,FL,362.03,
2005,JNU,Juneau International,Juneau,AK,403.79,
2005,MOB,Mobile Regional,Mobile,AL,432.33,
2005,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,352.32,
2005,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,202.47,
2005,GJT,Grand Junction Regional,Grand Junction,CO,440.61,
2005,LCK,Rickenbacker International,Columbus,OH,97.90,
2005,MLB,Melbourne Orlando International,Melbourne,FL,363.83,
2005,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,441.51,
2005,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,403.89,
2005,MRY,Monterey Regional,Monterey,CA,460.51,
2005,BRO,Brownsville South Padre Island International,Brownsville,TX,411.56,
2005,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,402.98,
2005,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,356.32,
2005,BFL,Meadows Field,Bakersfield,CA,406.65,
2005,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,427.94,
2005,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,296.04,
2005,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,539.04,
2005,GTF,Great Falls International,Great Falls,MT,418.89,
2005,DRO,Durango La Plata County,Durango,CO,459.23,
2005,MGM,Montgomery Regional,Montgomery,AL,429.05,
2005,MTJ,Montrose Regional,Montrose/Delta,CO,464.46,
2005,PSE,Mercedita,Ponce,PR,173.08,
2005,STX,Henry E. Rohlsen,Christiansted,VI,426.87,
2005,EVV,Evansville Regional,Evansville,IN,378.80,
2005,RFD,Chicago/Rockford International,Rockford,IL,241.77,
2005,MOT,Minot International,Minot,ND,488.31,
2005,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,366.92,
2005,LRD,Laredo International,Laredo,TX,397.86,
2005,ORH,Worcester Regional,Worcester,MA,143.28,
2005,SCE,University Park,State College,PA,433.58,
2005,DLH,Duluth International,Duluth,MN,440.83,
2005,SGU,St George Regional,St. George,UT,375.22,
2005,HDN,Yampa Valley,Hayden,CO,420.30,
2005,ACK,Nantucket Memorial,Nantucket,MA,485.40,
2005,LNK,Lincoln Airport,Lincoln,NE,393.33,
2005,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,395.64,
2005,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,374.81,
2005,EGE,Eagle County Regional,Eagle,CO,480.24,
2005,GRK,Robert Gray AAF,Killeen,TX,404.63,
2005,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,312.86,
2005,LAN,Capital Region International,Lansing,MI,344.89,
2005,SAF,Santa Fe Municipal,Santa Fe,NM,671.24,
2005,LBE,Arnold Palmer Regional,Latrobe,PA,401.85,
2005,GFK,Grand Forks International,Grand Forks,ND,477.06,
2005,ELM,Elmira/Corning Regional,Elmira/Corning,NY,417.62,
2005,COU,Columbia Regional,Columbia,MO,415.12,
2005,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,410.95,
2005,KTN,Ketchikan International,Ketchikan,AK,429.45,
2005,MLU,Monroe Regional,Monroe,LA,406.79,
2005,MBS,MBS International,Saginaw/Bay City/Midland,MI,406.58,
2005,BET,Bethel Airport,Bethel,AK,380.35,
2005,AEX,Alexandria International,Alexandria,LA,428.52,
2005,RDD,Redding Regional,Redding,CA,398.65,
2005,LCH,Lake Charles Regional,Lake Charles,LA,460.86,
2005,HLN,Helena Regional,Helena,MT,461.28,
2005,TOL,Eugene F Kranz Toledo Express,Toledo,OH,344.02,
2005,GUM,Guam International,Guam,TT,1267.62,
2005,CPR,Casper/Natrona County International,Casper,WY,428.78,
2005,RST,Rochester International,Rochester,MN,423.71,
2005,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,437.22,
2005,ABI,Abilene Regional,Abilene,TX,399.27,
2005,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,468.13,
2005,CWA,Central Wisconsin,Mosinee,WI,400.56,
2005,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,253.71,
2005,YUM,Yuma MCAS/Yuma International,Yuma,AZ,462.33,
2005,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,503.83,
2005,GRI,Central Nebraska Regional,Grand Island,NE,425.85,
2005,SIT,Sitka Rocky Gutierrez,Sitka,AK,375.10,
2005,HHH,Hilton Head Airport,Hilton Head,SC,388.66,
2005,CMI,University of Illinois/Willard,Champaign/Urbana,IL,389.19,
2005,PSM,Portsmouth International at Pease,Portsmouth,NH,123.12,
2005,ADQ,Kodiak Airport,Kodiak,AK,553.56,
2005,SPI,Abraham Lincoln Capital,Springfield,IL,395.59,
2005,FSM,Fort Smith Regional,Fort Smith,AR,400.18,
2005,PUW,Pullman Moscow Regional,Pullman,WA,366.97,
2005,ERI,Erie International/Tom Ridge Field,Erie,PA,318.01,
2005,CLL,Easterwood Field,College Station/Bryan,TX,421.15,
2005,TYR,Tyler Pounds Regional,Tyler,TX,413.67,
2005,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,380.17,
2005,FLG,Flagstaff Pulliam,Flagstaff,AZ,403.22,
2005,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,441.13,
2005,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,333.04,
2005,CSG,Columbus Airport,Columbus,GA,493.83,
2005,ACT,Waco Regional,Waco,TX,412.86,
2005,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,379.23,
2005,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,422.89,
2005,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,446.00,
2005,TXK,Texarkana Regional-Webb Field,Texarkana,AR,460.16,
2005,ROW,Roswell Air Center,Roswell,NM,476.43,
2005,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,433.38,
2005,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,414.45,
2005,VLD,Valdosta Regional,Valdosta,GA,420.43,
2005,LSE,La Crosse Regional,La Crosse,WI,421.53,
2005,OME,Nome Airport,Nome,AK,480.64,
2005,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,417.98,
2005,MQT,Marquette Sawyer Regional,Marquette,MI,384.09,
2005,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,346.41,
2005,PPG,Pago Pago International,Pago Pago,TT,999.27,
2005,GTR,Golden Triangle Regional,Columbus,MS,465.61,
2005,GGG,East Texas Regional,Longview,TX,402.91,
2005,OTZ,Ralph Wien Memorial,Kotzebue,AK,474.51,
2005,ABY,Southwest Georgia Regional,Albany,GA,505.75,
2005,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,502.81,
2005,PGV,Pitt Greenville,Greenville,NC,353.13,
2005,LWS,Lewiston Nez Perce County,Lewiston,ID,352.82,
2005,STC,St. Cloud Regional,St. Cloud,MN,486.31,
2005,DHN,Dothan Regional,Dothan,AL,517.46,
2005,COD,Yellowstone Regional,Cody,WY,410.73,
2005,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,432.22,
2005,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,374.37,
2005,GCC,Northeast Wyoming Regional,Gillette,WY,634.01,
2005,BJI,Bemidji Regional,Bemidji,MN,478.20,
2005,SCC,Deadhorse Airport,Deadhorse,AK,415.59,
2005,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,579.98,
2005,ART,Watertown International,Watertown,NY,400.50,
2005,GCK,Garden City Regional,Garden City,KS,455.22,
2005,DLG,Dillingham Airport,Dillingham,AK,506.19,
2005,SHR,Sheridan County,Sheridan,WY,543.20,
2005,ABR,Aberdeen Regional,Aberdeen,SD,477.66,
2005,BQK,Brunswick Golden Isles,Brunswick,GA,391.20,
2005,FLO,Florence Regional,Florence,SC,415.07,
2005,CIU,Chippewa County International,Sault Ste. Marie,MI,462.44,
2005,HOB,Lea County Regional,Hobbs,NM,734.00,
2005,RHI,Rhinelander/Oneida County,Rhinelander,WI,420.97,
2005,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,473.42,
2005,IMT,Ford,Iron Mountain/Kingsfd,MI,320.74,
2005,SPN,Francisco C. Ada Saipan International,Saipan,TT,574.08,
2005,HYA,Cape Cod Gateway,Hyannis,MA,539.65,
2005,EAT,Pangborn Memorial,Wenatchee,WA,350.06,
2005,ALW,Walla Walla Regional,Walla Walla,WA,362.80,
2005,EAU,Chippewa Valley Regional,Eau Claire,WI,452.24,
2005,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,412.25,
2005,PQI,Presque Isle International,Presque Isle/Houlton,ME,491.30,
2005,AKN,King Salmon Airport,King Salmon,AK,539.30,
2005,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,366.69,
2005,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,448.62,
2005,PSG,Petersburg James A Johnson,Petersburg,AK,351.70,
2005,DBQ,Dubuque Regional,Dubuque,IA,396.74,
2005,CMX,Houghton County Memorial,Hancock/Houghton,MI,427.39,
2005,RKS,Southwest Wyoming Regional,Rock Springs,WY,542.62,
2005,PIH,Pocatello Regional,Pocatello,ID,446.12,
2005,LAR,Laramie Regional,Laramie,WY,582.09,
2005,BRD,Brainerd Lakes Regional,Brainerd,MN,485.66,
2005,RIW,Central Wyoming Regional,Riverton/Lander,WY,592.60,
2005,BTM,Bert Mooney,Butte,MT,439.43,
2005,ESC,Delta County,Escanaba,MI,326.50,
2005,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,469.59,
2005,HIB,Range Regional,Hibbing,MN,464.31,
2005,EAR,Kearney Regional,Kearney,NE,546.35,
2005,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,562.99,
2005,CDV,Merle K Mudhole Smith,Cordova,AK,335.89,
2005,ALO,Waterloo Regional,Waterloo,IA,429.80,
2005,EKO,Elko Regional,Elko,NV,449.37,
2005,MEI,Key Field,Meridian,MS,459.36,
2005,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,363.22,
2005,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,480.59,
2005,PIR,Pierre Regional,Pierre,SD,488.06,
2005,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,566.24,
2005,WRG,Wrangell Airport,Wrangell,AK,349.70,
2005,CDC,Cedar City Regional,Cedar City,UT,403.07,
2005,VCT,Victoria Regional,Victoria,TX,465.85,
2005,OWB,Owensboro Daviess County Regional,Owensboro,KY,376.32,
2005,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,356.27,
2005,INL,Falls International Einarson Field,International Falls,MN,440.81,
2005,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,548.52,
2005,SLN,Salina Regional,Salina,KS,267.60,
2005,DEC,Decatur Airport,Decatur,IL,358.95,
2005,ATY,Watertown Regional,Watertown,SD,460.27,
2005,APN,Alpena County Regional,Alpena,MI,471.31,
2005,JLN,Joplin Regional,Joplin,MO,412.74,
2005,PAH,Barkley Regional,Paducah,KY,379.78,
